Dealer ID,Dealer Name,Dealer Number,Dealer Comment,Dealer Address,Dealer City,Dealer State,dealer Iframe Map,Zip Code,Detail URL,Image From URL,Local Image URL,Title,Year,Make,Model,Vin,Price,Miles,Type,Model No,Trim,Stock,Engine Details,Transmission,Body Description,Fuel,Drive Info,MPG City,MPG Highway,Exterior Color,Star,Created Date,Batch No,Dealer Link,Monthly Pay,In Market,MPG,Interior Color,Drivetrain,Status,Dealer Inventory Count
CG-241000,Diamond Motors,2103617942,Alloy Wheels · Bluetooth · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=389853470/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/07/02/01/51/2016_volkswagen_jetta-pic-8200899814001256623-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Volkswagen_Jetta_1.4T_S_FWD_3VW267AJ7GM352696_352696.jpg,2016 Volkswagen Jetta 1.4T S FWD,2016,Volkswagen,Jetta,3VW267AJ7GM352696,8990,104138 mi,Used,,1.4T S FWD,352696,150 hp 1.4L I4,6-Speed Automatic,Sedan,Gasoline,,,,Silver,,2024-10-29 16:17:44,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=389853470/NONE/DEFAULT,191,,33 MPG,Black,Front-Wheel Drive,Good Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Sport Package · Leather Seats · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399159609/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/22/00/15/2016_mercedes-benz_e-class-pic-1772387532388021025-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Mercedes_Benz_E_Class_E_350_WDDHF5KB8GB197775_197775.jpg,2016 Mercedes-Benz E-Class E 350,2016,Mercedes-Benz,E-Class,WDDHF5KB8GB197775,12990,113851 mi,Used,,E 350,197775,302 hp 3.5L V6,7-Speed Automatic,Sedan,Gasoline,,,,White,,2024-10-29 16:17:55,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399159609/NONE/DEFAULT,275,,24 MPG,Black,Rear-Wheel Drive,Fair Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Driver Assistance Package · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399262315/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/23/08/49/2015_bmw_4_series-pic-6534087586191495264-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_BMW_4_Series_428i_Gran_Coupe_RWD_WBA4A5C5XFGK15367_K15367.jpg,2015 BMW 4 Series 428i Gran Coupe RWD,2015,BMW,4 Series,WBA4A5C5XFGK15367,13990,93625 mi,Used,,428i Gran Coupe RWD,K15367,240 hp 2L I4,8-Speed Automatic,Sedan,Gasoline,,,,Black,,2024-10-29 16:18:06,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399262315/NONE/DEFAULT,296,,28 MPG,Black,Rear-Wheel Drive,Fair Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Alloy Wheels · Bluetooth · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=393540600/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/21/01/57/2018_honda_ridgeline-pic-1300861344933845291-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Honda_Ridgeline_Sport_AWD_5FPYK3F13JB009669_009669.jpg,2018 Honda Ridgeline Sport AWD,2018,Honda,Ridgeline,5FPYK3F13JB009669,21990,61290 mi,Used,,Sport AWD,009669,280 hp 3.5L V6,6-Speed Automatic,Pickup Truck,Gasoline,,,,Black,,2024-10-29 16:18:18,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=393540600/NONE/DEFAULT,465,,21 MPG,Black,All-Wheel Drive,Great Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Navigation System · Alloy Wheels · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=393743004/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/21/08/49/2013_chevrolet_traverse-pic-1158911288814720921-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2013_Chevrolet_Traverse_1LT_FWD_1GNKRGKD6DJ223240_1223240.jpg,2013 Chevrolet Traverse 1LT FWD,2013,Chevrolet,Traverse,1GNKRGKD6DJ223240,7490,160402 mi,Used,,1LT FWD,1223240,281 hp 3.6L V6,6-Speed Automatic,SUV / Crossover,Gasoline,,,,Blue,,2024-10-29 16:18:29,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=393743004/NONE/DEFAULT,159,,20 MPG,Gray,Front-Wheel Drive,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Leather Seats · Sunroof/Moonroof · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399583579/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/08/05/2015_honda_civic-pic-2725129162884046678-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Honda_Civic_EX_L_2HGFB2F91FH541988_541988.jpg,2015 Honda Civic EX-L,2015,Honda,Civic,2HGFB2F91FH541988,9995,172230 mi,Used,,EX-L,541988,143 hp 1.8L I4,Continuously Variable Transmission,Sedan,Gasoline,,,,Black,,2024-10-29 16:18:40,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399583579/NONE/DEFAULT,212,,34 MPG,Black,Front-Wheel Drive,Good Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Leather Seats · Sunroof/Moonroof · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=395760949/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/11/01/00/2012_cadillac_srx-pic-4247342966223838403-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2012_Cadillac_SRX_Luxury_FWD_3GYFNAE3XCS585682_585682.jpg,2012 Cadillac SRX Luxury FWD,2012,Cadillac,SRX,3GYFNAE3XCS585682,10490,97760 mi,Used,,Luxury FWD,585682,308 hp 3.6L V6 Flex Fuel Vehicle,6-Speed Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,White,,2024-10-29 16:18:51,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=395760949/NONE/DEFAULT,222,,20 MPG,Brown (Beige),Front-Wheel Drive,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Sunroof/Moonroof · Ultra Luxury Package · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=392107187/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/07/30/06/21/2009_lexus_es-pic-2083789725190960046-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2009_Lexus_ES_350_FWD_JTHBJ46G292289450_289450.jpg,2009 Lexus ES 350 FWD,2009,Lexus,ES,JTHBJ46G292289450,10490,108000 mi,Used,,350 FWD,289450,272 hp 3.5L V6,6-Speed Automatic Overdrive,Sedan,Gasoline,,,,Silver,,2024-10-29 16:19:03,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=392107187/NONE/DEFAULT,222,,N/A,Brown (Tan),Front-Wheel Drive,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Sport Package · Sunroof/Moonroof · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398589319/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/15/02/18/2012_mercedes-benz_c-class-pic-4362036105260181609-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2012_Mercedes_Benz_C_Class_C_250_Sport_WDDGF4HB8CR219787_3219787.jpg,2012 Mercedes-Benz C-Class C 250 Sport,2012,Mercedes-Benz,C-Class,WDDGF4HB8CR219787,7990,116348 mi,Used,,C 250 Sport,3219787,201 hp 1.8L I4,7-Speed Automatic,Sedan,Gasoline,,,,Gray,,2024-10-29 16:19:14,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398589319/NONE/DEFAULT,169,,26 MPG,Brown (Tan),Rear-Wheel Drive,Fair Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Navigation System · Bluetooth · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=392774932/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/07/17/07/2019_mercedes-benz_s-class-pic-2950063946719611992-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2019_Mercedes_Benz_S_Class_S_560_RWD_WDDUG8DB1KA427004_427004.jpg,2019 Mercedes-Benz S-Class S 560 RWD,2019,Mercedes-Benz,S-Class,WDDUG8DB1KA427004,43490,61444 mi,Used,,S 560 RWD,427004,463 hp 4L V8,9-Speed Automatic,Sedan,Gasoline,,,,Gray,,2024-10-29 16:19:25,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=392774932/NONE/DEFAULT,896,,22 MPG,Black,Rear-Wheel Drive,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Alloy Wheels · Bluetooth · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397252641/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/25/01/07/2016_chevrolet_cruze-pic-3958912081092763854-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Chevrolet_Cruze_LT_Sedan_FWD_1G1BE5SM4G7269295_269295.jpg,2016 Chevrolet Cruze LT Sedan FWD,2016,Chevrolet,Cruze,1G1BE5SM4G7269295,10990,89983 mi,Used,,LT Sedan FWD,269295,153 hp 1.4L I4,6-Speed Automatic,Sedan,Gasoline,,,,Red (Burgundy),,2024-10-29 16:19:36,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397252641/NONE/DEFAULT,233,,35 MPG,Gray,Front-Wheel Drive,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Navigation System · Alloy Wheels · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=395957389/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/13/01/15/2017_chevrolet_equinox-pic-371653043639038344-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_Chevrolet_Equinox_LS_FWD_2GNALBEK2H6134410_134410.jpg,2017 Chevrolet Equinox LS FWD,2017,Chevrolet,Equinox,2GNALBEK2H6134410,12490,80328 mi,Used,,LS FWD,134410,182 hp 2.4L I4,6-Speed Automatic Overdrive,SUV / Crossover,Gasoline,,,,Gray,,2024-10-29 16:19:47,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=395957389/NONE/DEFAULT,265,,N/A,Gray,Front-Wheel Drive,Good Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Alloy Wheels,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397051335/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/18/00/42/2012_ford_mustang-pic-1472283357988212052-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2012_Ford_Mustang_V6_Convertible_RWD_1ZVBP8EM8C5241016_241016.jpg,2012 Ford Mustang V6 Convertible RWD,2012,Ford,Mustang,1ZVBP8EM8C5241016,9990,114049 mi,Used,,V6 Convertible RWD,241016,305 hp 3.7L V6,6-Speed Automatic,Convertible,Gasoline,,,,Black,,2024-10-29 16:19:59,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397051335/NONE/DEFAULT,212,,24 MPG,Black,Rear-Wheel Drive,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Steel Wheels,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397252640/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/28/02/34/2008_ford_f-150-pic-5796740094910652693-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2008_Ford_F_150_XL_SuperCab_1FTPX12VX8FB54393_B54393.jpg,2008 Ford F-150 XL SuperCab,2008,Ford,F-150,1FTPX12VX8FB54393,9990,138761 mi,Used,,XL SuperCab,B54393,300 hp 5.4L V8 Flex Fuel Vehicle,4-Speed Automatic Overdrive,Pickup Truck,Flex Fuel Vehicle,,,,N/A,,2024-10-29 16:20:10,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397252640/NONE/DEFAULT,212,,N/A,N/A,4X2,Fair Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Leather Seats · Alloy Wheels · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398868127/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/18/00/42/2003_infiniti_g35-pic-5020121006440279302-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2003_INFINITI_G35_Coupe_RWD_JNKCV54E63M224385_122438555.jpg,2003 INFINITI G35 Coupe RWD,2003,INFINITI,G35,JNKCV54E63M224385,5990,182025 mi,Used,,Coupe RWD,122438555,280 hp 3.5L V6,Automatic,Coupe,Gasoline,,,,Black,,2024-10-29 16:20:21,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398868127/NONE/DEFAULT,127,,20 MPG,Black,Rear-Wheel Drive,Good Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Navigation System · Alloy Wheels · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399583583/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/02/27/2013_ford_f-150-pic-9016693944493707576-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2013_Ford_F_150_Lariat_SuperCrew_4WD_1FTFW1ETXDFA14380_A14380.jpg,2013 Ford F-150 Lariat SuperCrew 4WD,2013,Ford,F-150,1FTFW1ETXDFA14380,14990,151119 mi,Used,,Lariat SuperCrew 4WD,A14380,365 hp 3.5L V6,6-Speed Automatic,Pickup Truck,Gasoline,,,,N/A,,2024-10-29 16:20:33,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399583583/NONE/DEFAULT,317,,18 MPG,N/A,Four-Wheel Drive,Good Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Alloy Wheels · Bluetooth · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399430679/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/25/00/37/2016_toyota_corolla-pic-8666764120988690647-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Toyota_Corolla_LE_2T1BURHE8GC655993_655993.jpg,2016 Toyota Corolla LE,2016,Toyota,Corolla,2T1BURHE8GC655993,10990,133613 mi,Used,,LE,655993,132 hp 1.8L I4,Continuously Variable Transmission,Sedan,Gasoline,,,,Black,,2024-10-29 16:20:45,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399430679/NONE/DEFAULT,233,,33 MPG,Gray,Front-Wheel Drive,Good Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Sport Package · Driver Assistance Package · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399583581/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/02/14/2017_bmw_4_series-pic-2436135666161708577-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_BMW_4_Series_430i_Gran_Coupe_RWD_WBA4F7C51HG786780_786780.jpg,2017 BMW 4 Series 430i Gran Coupe RWD,2017,BMW,4 Series,WBA4F7C51HG786780,14900,109579 mi,Used,,430i Gran Coupe RWD,786780,248 hp 2L I4,8-Speed Automatic,Sedan,Gasoline,,,,N/A,,2024-10-29 16:20:56,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399583581/NONE/DEFAULT,316,,28 MPG,N/A,Rear-Wheel Drive,Fair Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Alloy Wheels,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399430680/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/25/01/03/2013_dodge_grand_caravan-pic-7303849516272214539-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2013_Dodge_Grand_Caravan_SE_FWD_2C4RDGBG9DR556902_556902.jpg,2013 Dodge Grand Caravan SE FWD,2013,Dodge,Grand Caravan,2C4RDGBG9DR556902,10490,71827 mi,Used,,SE FWD,556902,283 hp 3.6L V6,6-Speed Automatic,Minivan,Gasoline,,,,White,,2024-10-29 16:21:08,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=399430680/NONE/DEFAULT,222,,21 MPG,Black,Front-Wheel Drive,Fair Deal,43,New arrival
